Seed_num,epsilon,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
0,16,1.0,0.6093437989713543,0.39065620102864573,1.0,0.7318181818181818,0.2681818181818182,1.0,0.4534388314059647,0.5465611685940353,0.0,0.7978247355166955,-0.7978247355166955,0.8592069865360837,0.6535468114178964,0.20566017511818735,0.8592069865360837,0.6837072660269998,0.1754997205090839,1.0,0.22608970669060682,0.7739102933093932,1.0,1.0,0.0,0.78145
1,16,1.0,0.6093000248141918,0.39069997518580823,1.0,0.7388563710040522,0.2611436289959478,1.0,0.4763681592039801,0.5236318407960199,0.0,0.7986186062187036,-0.7986186062187036,0.8591965082720423,0.6535869421969114,0.20560956607513092,0.8591965082720423,0.6837714469312827,0.17542506134075964,1.0,0.22612259074843663,0.7738774092515633,1.0,1.0,0.0,0.7814500000000001
2,16,1.0,0.6093078219487217,0.3906921780512783,1.0,0.7329335793357934,0.2670664206642066,1.0,0.4697867298578199,0.5302132701421801,0.0,0.7988057971116347,-0.7988057971116347,0.8592196182437958,0.6535616511139113,0.2056579671298845,0.8592196182437958,0.6837929220487292,0.17542669619506657,1.0,0.22606131113906006,0.77393868886094,1.0,1.0,0.0,0.78145
3,16,1.0,0.6093486027847228,0.3906513972152772,1.0,0.7280453257790368,0.2719546742209632,1.0,0.45037688442211055,0.5496231155778895,0.0,0.7986089550792631,-0.7986089550792631,0.8592128744498637,0.6535433825314779,0.2056694919183858,0.8592128744498637,0.6837226395649438,0.17549023488491988,1.0,0.22619229497698368,0.7738077050230163,1.0,1.0,0.0,0.7814500000000001
4,16,1.0,0.6093181752519778,0.39068182474802216,1.0,0.7215189873417721,0.2784810126582279,1.0,0.45905558876270175,0.5409444112372983,0.0,0.7983103528640743,-0.7983103528640743,0.8592065645702961,0.6535619054464485,0.20564465912384755,0.8592065645702961,0.6837457748183297,0.17546078975196644,1.0,0.22611317616087961,0.7738868238391203,1.0,1.0,0.0,0.78145
5,16,1.0,0.609371856294326,0.390628143705674,1.0,0.7147377938517179,0.2852622061482821,1.0,0.47198538367844095,0.5280146163215591,0.0,0.7981042810588528,-0.7981042810588528,0.8592159911977143,0.6536149078090758,0.20560108338863847,0.8592159911977143,0.6837990628015442,0.17541692839617007,1.0,0.22603719621945836,0.7739628037805416,1.0,1.0,0.0,0.7814500000000001
6,16,1.0,0.6093763823425469,0.3906236176574531,1.0,0.7213039485766759,0.2786960514233241,1.0,0.44505494505494503,0.554945054945055,0.0,0.7993019928436849,-0.7993019928436849,0.8592083024578703,0.6535922731528724,0.2056160293049979,0.8592083024578703,0.6837580050268175,0.17545029743105278,1.0,0.226085492543266,0.773914507456734,1.0,1.0,0.0,0.78145
7,16,1.0,0.6093326919818186,0.3906673080181814,1.0,0.7405405405405405,0.2594594594594595,1.0,0.43243243243243246,0.5675675675675675,0.0,0.7987938078737343,-0.7987938078737343,0.8592184934984306,0.6535106620937393,0.2057078314046913,0.8592184934984306,0.6837290768995932,0.17548941659883743,1.0,0.22602971974981972,0.7739702802501802,1.0,1.0,0.0,0.7814500000000001
8,16,1.0,0.6093104470934129,0.39068955290658713,1.0,0.7139567019806541,0.2860432980193459,1.0,0.43564356435643564,0.5643564356435644,0.0,0.7989254601592586,-0.7989254601592586,0.8592050332455088,0.6535591555622574,0.20564587768325138,0.8592050332455088,0.6837793248027518,0.17542570844275696,1.0,0.2261847058039938,0.7738152941960061,1.0,1.0,0.0,0.78145
9,16,1.0,0.6093726134110213,0.39062738658897866,1.0,0.7385257301808067,0.2614742698191933,1.0,0.4399260628465804,0.5600739371534196,0.0,0.7989287839420167,-0.7989287839420167,0.8592021965963024,0.6535720519331832,0.20563014466311913,0.8592021965963024,0.6837803457476956,0.17542185084860673,1.0,0.22614169260587963,0.7738583073941203,1.0,1.0,0.0,0.7814500000000001
10,16,1.0,0.6093082507251951,0.3906917492748049,1.0,0.7287037037037037,0.27129629629629626,1.0,0.42627013630731103,0.573729863692689,0.0,0.7990041549101942,-0.7990041549101942,0.8592054076069615,0.6535806264280103,0.20562478117895122,0.8592054076069615,0.6838349425105087,0.17537046509645282,1.0,0.22615397559997072,0.7738460244000293,1.0,1.0,0.0,0.78145
11,16,1.0,0.6093426807601044,0.39065731923989555,1.0,0.7319071461083295,0.2680928538916705,1.0,0.45021645021645024,0.5497835497835497,0.0,0.7986270167811153,-0.7986270167811153,0.8592106204916259,0.6535200979827314,0.20569052250889452,0.8592106204916259,0.6837487124273969,0.175461908064229,1.0,0.22602353864676603,0.773976461353234,1.0,1.0,0.0,0.78145
12,16,1.0,0.6093276534010167,0.3906723465989833,1.0,0.7494231656668204,0.25057683433317957,1.0,0.45471464019851116,0.5452853598014888,0.0,0.799269330953882,-0.799269330953882,0.8592133250272165,0.6535642681696745,0.20564905685754198,0.8592133250272165,0.6837830699762985,0.17543025505091803,1.0,0.22610811236477918,0.7738918876352208,1.0,1.0,0.0,0.7814499999999999
13,16,1.0,0.6093360908996652,0.39066390910033477,1.0,0.7317989666510099,0.26820103334899015,1.0,0.441566645609602,0.558433354390398,0.0,0.7986006968661099,-0.7986006968661099,0.859210554180093,0.6535193910563614,0.2056911631237316,0.859210554180093,0.6837018792540411,0.17550867492605182,1.0,0.22612778057712327,0.7738722194228768,1.0,1.0,0.0,0.78145
14,16,1.0,0.6093029002146562,0.39069709978534384,1.0,0.734447539461467,0.265552460538533,1.0,0.43472829481574016,0.5652717051842598,0.0,0.799099680763488,-0.799099680763488,0.8592059308060304,0.6535655097353432,0.20564042107068714,0.8592059308060304,0.6837871866913741,0.1754187441146563,1.0,0.22609597366202222,0.7739040263379777,1.0,1.0,0.0,0.78145
15,16,1.0,0.6093381296776748,0.39066187032232524,1.0,0.7169287696577243,0.28307123034227566,1.0,0.4529008109794136,0.5470991890205864,0.0,0.7985237577296829,-0.7985237577296829,0.8592166390211252,0.6535421329974354,0.20567450602368986,0.8592166390211252,0.6837144600827856,0.17550217893833964,1.0,0.22616566861074539,0.7738343313892546,1.0,1.0,0.0,0.7814500000000001
16,16,1.0,0.6092763893392761,0.3907236106607239,1.0,0.7358058608058609,0.26419413919413914,1.0,0.45944345766725875,0.5405565423327412,0.0,0.7983899480746534,-0.7983899480746534,0.8592173533871174,0.653552876143387,0.20566447724373038,0.8592173533871174,0.6837071892884337,0.1755101640986837,1.0,0.22612436287671306,0.7738756371232869,1.0,1.0,0.0,0.78145
